"12:20 AM · Oct 26, 2023",@Web_3_King,"🐾 Exciting News! @PawchainDEX is revolutionizing the #cryptocurrency space with its innovative DEX. 🚀 Join the #Pawchain community for a world of financial tools, making transactions secure, efficient, and user-friendly. Don't miss out on this game-changer! 🌟 #CryptoRevolution #Blockchain 
@jimbo_mad
 
@PawChain
 
@PAWChainHispano


https://coinmarketcap.com/currencies/pawswap/",2,happy
"2:16 AM · Oct 26, 2023",@AntiSecCoin,"🛡️ Ready to take on #SEC! Let the battle begin! 💪🏽
Latest News: 
Gary: ""Cryptocurrency is an area filled with fraud, scams, bankruptcy, and money laundering."" 😂🤥
 #ChallengeAccepted #BringItOn
#FireGaryGensler",1,fear
"8:44 AM · Oct 25, 2023",@PeacetyOluwase1,"2. Positive news and developments: Bull markets are often fueled by positive news and developments in the cryptocurrency industry. 

Just like the launch of a new cryptocurrency exchange or the adoption of cryptocurrency by a major company can send prices soaring.",2,happy
"4:33 AM · Oct 25, 2023",@DeniseOdon26352,Crypto's volatility keeps us on our toes! #Bitcoin #Cryptocurrency,1,fear
"6:16 AM · Oct 26, 2023",@ffhippiyfc4577,Good morning! 🌞 The cryptocurrency market always keeps us on our toes. Let's see what the future holds. 📈💹🚀 #Crypto #BTC #Bitcoin #Bullmarket,2,happy
"6:24 PM · Oct 24, 2023",@ellerlyabilit,"Bitcoin hit 35,000 overnight. 🌙 It's incredible how this crypto rollercoaster keeps us all on our toes. 🎢 Considering diving into the meme coin mining scene for some fun. Any insights or advice on the latest crypto happenings? #Cryptocurrency #Bitcoin #MemeCoin",2,happy
"9:56 PM · Oct 24, 2023",@BlockchainSoft,"🚀 #PEPE, the memecoin that keeps surprising, surged over 30% today! Find out how a massive token burn and anticipation of BlackRock's BTC ETF approval contributed to its impressive rally. Check out the full story here: https://ift.tt/xRAF9dk #crypto #cryptocurrency #memecoins",2,surprise
"9:54 AM · Oct 25, 2023",@cryptoinsider_s,$USDT.D This was a clear prediction that the market will pump #Crypto #BTC #Swingtrading #Binance #DXY #Charts #cryptocurrency #cryptocommunity,2,anticipation
"11:05 PM · Oct 24, 2023",@tradensea,"These are the bitcoin price predictions for 2024. What do you think? 👀
Do you agree with this? 🧐
#tradensea #crypto #cryptocurrency #cryptotrading #trade #btc #bitcoin #blokchain #invest",1,fear
"12:24 AM · Oct 26, 2023",@yevano__oruvan,"Will #BTC Fallback to 31k ?!
I have shorted it @ 34.13k 👀
Predictions are welcome!! 😅✨

#Bitcoin #futurestrading #Binance #Trading #Crypto #cryptocurrency #cryptotrading #CryptoNews",2,anticipation
"6:55 AM · Oct 24, 2023",@CryptoPapi__,"Nailed my 2023 at Bitcoin trading at 34k ✅
Now onto my 2024 prediction ➡️ New all time highs for Bitcoin in late Q4 of next year 🗓️ #bitcoin    #btc    #Crypto #cryptocurrency",2,happy
"10:13 AM · Oct 23, 2023",@meyefoundation,"My btc prediction based on previous paths

I have made this chart easy to understand for dummies I have put this in layman's terms

leave your comments please speculate

#jasmy #BTCUSD #cryptocurrency #CryptoNews #Crypto #cryptotrading #cryptoTA #buysignal #CryptoSignals  #Crypto",2,happy
"8:55 PM · Oct 25, 2023",@DennisS82050919,"This prediction by Ric Edelman is quite bold! If Bitcoin does reach $150,000 by summer 2025, it will be a game-changer for the cryptocurrency market. Exciting times ahead for crypto enthusiasts! 🚀",2,anticipation
"9:49 PM · Oct 25, 2023",@MetaApeMilitia1,💥 Matrixport reaffirms its 2023-year-end target of $45K for Bitcoin! 🚀📈 This bold prediction sets the stage for an exciting future for #cryptocurrency enthusiasts. Read more about it here: https://ift.tt/DIJOimc. #Bitcoin #Matrixport #Crypto #Blockchain,2,surprise
"12:23 AM · Oct 25, 2023
",@shorterminvest,"Best cryptocurrency to invest today,invest 5000% of your spend in 6 hours,  How to double 10k quickly  #CryptoTrading #TradingTips #Crypto #Trading #Binance #OKX #Bitcoin #Ethereum $BTC $ETH， Bitcoin price USD prediction, http://bit.ly/2oa5JG6",2,happy
"7:28 PM · Oct 25, 2023",@amonbuy,"At some point nobody will be able to ignore the top cryptocurrency #Wanchain $WAN Wanchain is from another league! 🥇🏆

Buy + hold + trust = financial freedom 

#1000x #Crypto #Bitcoin #bullrun #Web3",2,anticipation
"8:21 AM · Oct 24, 2023",@ChadSteingraber,"A leap forward #crypto #BTC

“ETFs are a retail investor-friendly way to gain exposure to assets that might otherwise be too costly. Brokers want to offer exchange-traded funds that hold cryptocurrency so that average investors can participate in cryptocurrency investing.”",2,happy
"1:21 PM · Oct 25, 2023",@SandalwoodXBT,"$UNI #UNI 

ONLY VALID LONG SCALP AFTER BREAKING OF TRENDLINE AND FLIP GREY RESISTANCE TO SUPPORT AND HOLD THAT BOX THEN NEXT TARGET IN GREEN ZONES ABOVE 5.2 

NO FLIP OF BOX AND HOLD,,,,,, NO TRENDLINE BREAK MEANS NO ENTRY
#Crypto #cryptocurrency",2,happy
"9:40 PM · Oct 24, 2023",@CryptoSpac3,Get ready for the next #bullrun in the #cryptocurrency market! Its time to set our sights high and hold on tight  #hodl #crypto #bitcoin #market #cryptonews #Cryptocurrency #Blockchain #currency,2,anticipation
"10:59 AM · Oct 25, 2023",@AdelM94,"Buckle up, space enthusiasts! 🚀 Hold on tight as #ZETRIX takes us on a wild ride ✨ to the moon and beyond! 🌕🔥 #crypto #tothemoon #moonshot #cryptocurrency #investing",2,anticipation
"1:44 PM · Oct 25, 2023
","
@thegreatest_sv","📈 #Bitcoin scenario is that we need to hold 31630 to stay in a bluish mode. I would expect some consolidation between 31-33k, then we ready for the next move 

#crypto #cryptocurrency #bitcoin #blockchain #trading #cryptomarket",2,happy
"4:40 AM · Oct 25, 2023",@AlanNFT13,"Discover the power of #XRP! 💥 Join the revolution in cross-border payments and crypto liquidity. 💰 Don't miss out on this opportunity! Comment below why you hold
$XRP
 #XRP #cryptocurrency #finance",2,happy
"1:11 AM · Oct 24, 2023",@MonkeyDD21,I was a little early but i want the bears to just hold this tweet and cry. In all honestly chances of bitcoin ever going below 24k is at most 10% it may never go below 24k again. #Bitcoin #Btc #crypto #CryptoCommunity #cryptocurrency #bullrun,1,happy
"8:05 PM · Oct 23, 2023",@Eldorado_krypto,🇮🇳 Kerala High Court delivers a game-changing directive for the Indian crypto community! 💼 Protecting bank account holders from unjust freezes due to cybercrimes. 👮‍♂️💰 #KeralaHighCourt #CryptoRights #Crypto #Cryptocurrency #CryptoNews,2,happy
"8:05 PM · Oct 23, 2023",@Eldorado_krypto,📝 The ruling urges banks not to freeze accounts based on police requests but only to hold disputed funds from UPI transactions. 🚫💳 A win for those suffering arbitrary freezes. #BankingRights #Cybersecurity #Crypto #Cryptocurrency #CryptoNews,2,happy
"12:41 AM · Oct 24, 2023",@HieuTraderPro,"💥💥💥💥 BOOOM💥💥💥💥
#BTCUSD #BTC    #Bitcoin   
TP2 HIT ✅ | 190+ PIPS
DONE ✅ | SECURE YOUR PROFITS 👍 | HOLD WITH BE+ OKAY 👍

 #TradingSignals #Crypto  #cryptocurrency",2,happy
"6:10 PM · Oct 23, 2023",@TheCryptoCity1,"Crypto trading, where one minute could make or break your portfolio. It's like riding a roller coaster blindfolded, in a hurricane. Just buckle up, hold on tight, and hope for the best. Plus, make sure you have a strong stomach and an even stronger balance sheet. #Cryptocurrency",2,anticipation
"1:45 AM · Oct 26, 2023
",@PAblyazov5286,"In recent years, the use of blockchain and cryptocurrency has grown rapidly. While the main cryptocurrency investing strategy is to purchase and hold a crypto until it increases in value, also known as HODLing (holding on for dear life)",2,happy
"3:20 PM · Oct 25, 2023",@LRochetta,"🚨 Hold on tight! Over $100 million vanished in just 5 minutes, reminding us why leverage is no joke in the crypto market. Read more about the shocking losses here: [link] #cryptocurrency #Bitcoin",1,fear
"4:53 PM · Oct 25, 2023",@DaveCryptosNews,"$INJ x $XRP 🙌

Price of #Injective when its marketcap reaches the current marketcap of #XRP is: $349.25 that's a 29X... for #INJ holders 🚀

Hold and build! 👏

#Crypto #Cryptocurrency #Bitcoin #Ethereum #Solana",2,anticipation
"8:22 PM · Oct 23, 2023",@crypticparty,"$BTC HODL Waves for short–term holders showing how no one is ready to just hold for a few weeks if you can HODL for YEARS.

Next level conviction in the market right now!

#Crypto #Bitcoin $LINK #cryptocurrency",2,anticipation
"1:03 AM · Oct 26, 2023",@CosmicDanceNFTs,"1. Bitcoin $BTC

🚀 #Bitcoin, the pioneer in #cryptocurrency, continues to soar to new heights! Hold on tight for the crypto rollercoaster! 🌐 #DigitalGold #BTC",2,anticipation
"11:54 AM · Oct 25, 2023",@Marvellex_,"3/ Real-World Benefits

When you hold $MLXG, you gain access to tangible rewards. 

This includes discounts on #Marvellex's e-commerce platform and partner platforms, ensuring that your loyalty to us translates into real-world savings. 💰

#DeFi #Finance #Crypto #Cryptocurrency",2,happy
"10:41 AM · Oct 23, 2023
",@Cryptointerface,"
Crypto Lounge

@Cryptointerface
·
Oct 23
If you know, you just know. 
@chainlink
 is finally making its move. 2024 will be a huge year for $LINK and #Crypto in General. Buckle up and hold tight! #btc #bitcoin #cryptocurrency #CryptoX #Ethereum #today",2,anticipation
"5:32 PM · Oct 23, 2023
",@Wh69041White,"Wow, looks like FLOKI is really on a rollercoaster ride! Investing in memecoins and staking might be exciting, but remember to hold on tight, because the cryptocurrency market can be one wild ride.",2,anticipation
"1:21 PM · Oct 25, 2023",@SandalwoodXBT,"$UNI #UNI 

ONLY VALID LONG SCALP AFTER BREAKING OF TRENDLINE AND FLIP GREY RESISTANCE TO SUPPORT AND HOLD THAT BOX THEN NEXT TARGET IN GREEN ZONES ABOVE 5.2 

NO FLIP OF BOX AND HOLD,,,,,, NO TRENDLINE BREAK MEANS NO ENTRY
#Crypto #cryptocurrency",1,fear
"4:13 PM · Oct 25, 2023",@Marley1835089,"Good morning! If you're looking for the best cryptocurrency right now, you should definitely check out $SHARBI! It's making waves in the crypto world and has a lot of potential. Don't miss your entry point!  #SHARBI 
@SharbiToken",2,anticipation
"3:33 PM · Oct 23, 2023",@thegreatest_sv,"📈 $LINK got I nice move finally. Would expect something like this, a pullback to 9.3/9.2 could be a nice long re test entry. 11.3 we can try short if we get there

#crypto #cryptocurrency #bitcoin #blockchain #trading #cryptomarket #LINKUSDT #LINK #Chainlink
",2,anticipation
"4:30 PM · Oct 23, 2023",@Coin_Crux,"Thai crypto investors are turning to tarot cards and divine signals to predict the volatile cryptocurrency market. Some believe that their unconscious minds can predict the market through precognitive dreaming and some say that using these methods has helped them to make better investment decisions, while others say that they simply give them peace of mind. #crypto #tarot",2,happy
"4:46 PM · Oct 23, 2023",@96Ssandro,"The first bullish signal is to close above the Kumo cloud candle D, then there are just above the major MMs as resistance (which are crossed down). I'll watch out for possible violations, until they happen the main idea is a bull trap. #cryptocurrency #Crypto #eth",2,happy
"6:19 AM · Oct 26, 2023
",@youcefbenterkia,"#fet free 55% since signal , moonboys that adviced people to buy 60k btc dip gets thousands of interactions , me 0 😂😂😂😂. I nailed a lot of moves lately . No one cares .

#Bitcoin #BTC #Cryptocurrency #Blockchain #DigitalCurrency #HODL #decentralization #Crypto #altcoins",1,angry
"5:28 PM · Oct 24, 2023
",@CoinLegs,"The Algorithm detected 6 Bearish Signals in 3 hours for $CFX 😛

#crypto #cryptocurrency #cryptotrade",2,happy
"1:38 PM · Oct 25, 2023
",@NnamdiInno,"#Crypto enthusiasts 🔥🔥

If you have been following my signals, congratulations 👏👏

$POLYX, $POWR, and others I mentioned last night has pumped massively 🔥🔥🔥

We are heading there guys

Trade carefully guys

#Binance #cryptocurrency #cryptotrading",2,happy
"4:11 AM · Oct 26, 2023",@ayucharlottee,"Do you accumulate  
@dehub_official
 ⁉️
I love green candles🍀🍀

$DHB volume increased 60%, market Cap lower than 10 million and already listed on #Gateio. 

*I will accumulate #DHB :) hbu ?
#Crypto #Bitcoin #BTC #cryptocurrency #Gateio #blockchain",2,happy
"3:29 PM · Oct 25, 2023",@riyadancer,"""May your day be as bright as a green candle than a lush forest in a crypto bull run. Have a day full of bullish trends and crypto success!🌿🐂

#CryptoOpportunities #cryptocurrency #BULLISH",2,happy
"4:46 PM · Oct 23, 2023",@96Ssandro,"The first bullish signal is to close above the Kumo cloud candle D, then there are just above the major MMs as resistance (which are crossed down). I'll watch out for possible violations, until they happen the main idea is a bull trap. #cryptocurrency #Crypto #eth",1,sad
"5:57 PM · Oct 25, 2023",@CryptoNFTAlerts,"Notice how all of a sudden there is #crypto $btc FUD after yesterdays #bitcoin etf pump 😆

This market is too predictable now

The bears saw so much green candle that they had to unleash some FUD to do damage control

#cryptocurrency",2,happy
"6:10 AM · Oct 26, 2023",@ImAStrager,"With a total supply of 1 billion, wAIge's $WAIGE token is ready to take the crypto world by storm. Get in now! 💰 #cryptocurrency #bullish",2,anticipation
"5:20 PM · Oct 24, 2023",@DefiUncut,"Nearly 25% of the value received by #cryptocurrency exchanges comes from North America.

The total value of crypto transactions in North America surpassed $1 trillion between July 2022 and June 2023.",2,happy
"3:08 AM · Oct 25, 2023",@Samado_Cro,"The total cryptocurrency market capitalization decreased by 10% in the third quarter of this year compared to the previous quarter.

#Crypto",1,sad
"3:42 AM · Oct 24, 2023",@KanagallaTeja,"Last week, $66M was invested into crypto-related products, with 84% ($55.3M) going into Bitcoin investment products, bringing the yearly total to $315M - 4x more than any other asset this year.  #cryptocurrency #Bitcoin",2,anticipation
"4:50 AM · Oct 25, 2023",@MomentumCoinAI,"#Cryptocurrency #InvestmentStrategy
📢 As promised, my #crypto picks. Each one backed by solid tech and a promising future. Remember, do your research and diversify your portfolio. Here's to successful investments and a bright crypto journey ahead! 🚀 DCA over next 2 months!",2,happy
"3:46 AM · Oct 26, 2023",@Valerich_228,"Are you prepared to enhance your social media journey and witness your cryptocurrency portfolio expand through every interaction? Join 
@SociogramSocFi
 and take your crypto investments to new heights. 🚀💎 #Sociogram",2,anticipation
"11:21 PM · Oct 24, 2023
",@Altcoin_Blitz,"Hourglass Incubator is basically a launch pad with a twist. 

You will stake your $WAIT in order to receive tokens for new crypto startup launch partners.

And US citizens can participate. ⚡️

VC Fund - Layer 1 - mc $10m 👀

#cryptocurrency #Bitcoin #Ethererum $BTC $ETH $BNB $XRP",2,happy
"6:36 PM · Oct 25, 2023",@Martenel1987,"Where do you see the market heading next? 🤔

#Solana #Bitcoin #eth #CryptoCommunity #cryptocurrency #Crypto",1,anticipation
"3:14 PM · Oct 23, 2023",@HailToTheKingP,"Lmao.
All the big crypto expert pages influenced the retail trader and they waited for nothing, because 2013k did not happen, aswell as the „Depression“ dip of the Altcoins.
Hilarious.
These pages should be blocked.

#bitcoin #link #ETH #Crypto #cryptocurrency #cryptotrading",1,angry
"4:26 PM · Oct 24, 2023",@DailyCoinTrade,"#Venus #xvsusdt $xvs 🧐

Looks like the ADAM-EVE pattern has completed on the #XVS/#USDT chart. 

Price seems to be accumulating around the neckline of this formation. 

#btc #ETH #crypto #CryptoTwitter
#Cryptocurrency #news #TechnicalAnalysis",1,fear
"7:45 PM · Oct 24, 2023",@cryptoceannews,"JUST IN: Largest DeFi protocol on Solana reportedly quits UK market, citing FCA rule

#crypto #cryptocurrency #news #bitcoin #nft #altcoins",1,sad
"5:00 AM · Oct 24, 2023",@CryptuNakamoto,"Good day to all. Be careful, 
@solana
 needs to be sold soon!!! 
The highlighted zones on the chart are the SELL zone‼️ #Tokens #Coin #SolanaCommunity #solana
@tradingview

#altcoin
@CoinMarketCap

#Bitcoin📷 #BTC📷 #cryptocurrency #blockchains #Crypto #Web3📷",1,fear
"9:14 PM · Oct 25, 2023
",@DaveCryptosNews,"$TRB | #TRB crossed the $100👀

Currently ranked 109 on #CMC..
Marketcap only 255 million.

Potentially going to the $120 and higher.

#Crypto #Cryptocurrency #Bitcoin #Ethereum #Solana #Xrp",2,anticipation
"4:43 AM · Oct 24, 2023","@Eldorado_krypto
","💰 Marinade offers solid annual yields, 8.15% for native staking and 7.7% for liquid staking. A big move in the DeFi space! 💱🚀 
#CryptoInvesting #YieldFarming #MarinadeFinance #Staking #DeFi #Solana #Crypto #Cryptocurrency #CryptoNews",2,happy
"4:43 AM · Oct 24, 2023",@Eldorado_krypto,"💼 Marinade remains the largest DeFi protocol on Solana, locking $248 million in value. It's a significant part of the Solana ecosystem. 💰🌐 
#Solana #CryptoEcosystem #DeFi #SOL #MarinadeFinance #Crypto #Cryptocurrency #CryptoNews",2,happy
"8:43 AM · Oct 24, 2023
",@wallstcharts,"We posted this BTC double bottom setup some days ago 👀

BTC confirmed the double bottom. Price target is now 42000 🚀

#stockmarket #stocks #trading #daytrading #finance #investing #Crypto #cryptocurrency #Bitcoin #BTC #ethereum #eth #cardano #ada #polkadot #solana #doge #XRP",2,anticipation
"10:30 PM · Oct 25, 2023",@Honk_Hinu,"""Honk if you're excited about Solana crypto! 🚀 Let's ride this wave together and see where it takes us! #Solana #Crypto #ToTheMoon #NFTCommunity #NFTGiveaways #nfts #cryptocurrency #cryptowallet #honk #sol",2,anticipation
"1:59 AM · Oct 26, 2023",@Honk_Hinu,"""Hey crypto enthusiasts, have you heard of Solana? 🤔 This blockchain platform is making heads turn with its impressive performance and low fees. Time to honk your way to financial freedom with Solana! 🚀💸 #Solana #Crypto #Honk #NFTCommunity #nfts #cryptocurrency",2,anticipation
"6:30 AM · Oct 26, 2023",@ziedre50er,"Consistency is the bridge between dreams and reality. Build it, and your aspirations will become achievements.

#Bitcoin #Solana #Crypto #cryptocurrency",2,happy
"4:21 AM · Oct 26, 2023",@AltcoinsInsider,"Exciting news! Crypto funds have witnessed continued net inflows for the fourth consecutive week, with Bitcoin and Solana leading the surge. However, Ethereum experienced outflows. Stay tuned for more updates on the crypto market! #Cryptocurrency #Bitcoin #Solana #Ethereum",2,happy
"11:50 PM · Oct 23, 2023",@chienmanh15695,"Wow, that's an impressive performance by SOL! It's definitely making waves in the crypto world alongside other top projects. Exciting times ahead for SOL investors! 😉 #Solana #Cryptocurrency",2,happy
"5:30 PM · Oct 23, 2023",@dorlaporr47,"Mornings are always better with coffe, happy new week crypto famz, let's grind our way onto the wealthy place this week❣️
#crypto #success #GM #gm #coffe #Solana #cryptocurrency",2,happy
"5:55 PM · Oct 24, 2023
",@MikeWachel,"""Bitcoin leads the major crypto markets in gains, while analysts remain bullish on Solana after its 30% weekly jump."" #Cryptocurrency #Bitcoin #Solana",2,happy
"6:53 AM · Oct 24, 2023",@LunaGensOffcial,"We are backkkkk. Don’t miss the ship.
🚀 🌙 

#btc #bitcoin #binance #bnb #Crypto #cryptocurrency #bullrun #altcoin #altcoins #lungchain #lunagens #lungdefi",2,happy
"3:53 AM · Oct 25, 2023",@ThisIsStevePost,"$GFAL IS ABOUT TO SKYROCKET 
🚀🚀🚀🚀📈📈📈📈🔥🔥🔥🔥

.02725

#web3 #Web3Gaming #web3community #Web3Games #bnb #Binance  ##BSC ##BSCGems  ##BSCGemsx100 ##1000xgem ##p2e #P2EGames #link #naka #gala #Myra #xrp #doge #BTC  #eth #ada #sol #gamer #gamers #Crypto #Cryptocurrency",2,anticipation
"7:04 AM · Oct 24, 2023",@AlphaTradingPro,"🚀 Yesterday's webinar with the group was spot-on! I mentioned watching $BTC_f and its TTM squeeze indicator. Today, it broke out and soared to 34k! Cryptocurrency market vibes are strong 💪 #Bitcoin #Crypto #TTMSqueeze #ToTheMoon 🌕💰",2,happy
"1:44 PM · Oct 25, 2023",@HashtagCryptoYT,"#Bitcoin broke above the 533-day resistance.

The bulls are back! 🚀

#Bitcoinnews #Crypto #Bitcoin2023 #CryptoCommunity #BTC #cryptocurrency #cryptomarket #BitcoinETF #Chainlink #cryptoinvesting",2,surprise
"3:59 AM · Oct 25, 2023",@miss_crypto_lov,"Hi guys

🚀📈 $FEVO - Flappy Bird Evolution broke the ascending triangle and surged 53% today! 📈🚀 #cryptocurrency #FEVO

#FEVO #trading #bullrun #Bullmarket #BTC #investment",2,happy
"1:37 AM · Oct 24, 2023
",@AltcoinDispatch,"$INJ Soars to new Heights, Broke the Ascending Triangle!

We continues to deliver astonishing results, with a remarkable +34% Profit So Far 🙏🔥


#Crypto #Injective #INJ #INJUSDT #INJCoin #cryptocurrency
",2,happy
"12:33 AM · Oct 26, 2023","
@yevano__oruvan","Here are my drawings! Let's take a look and let me know your thoughts 💭

#BTC #BTCUSDT #futurestrading #Binance #TradingView #Crypto #CryptocurrencyNews #cryptocurrency #cryptotrading",2,happy
"12:24 AM · Oct 26, 2023",@yevano__oruvan,"Will #BTC Fallback to 31k ?!
I have shorted it @ 34.13k 👀
Predictions are welcome!! 😅✨

#Bitcoin #futurestrading #Binance #Trading #Crypto #cryptocurrency #cryptotrading #CryptoNews",2,anticipation
"11:02 AM · Oct 24, 2023",@JLinkedon52998,"🚀 Breaking News: #Bitcoin Soars 107% in 2023! 📈🌟
Unbelievable year for crypto enthusiasts! 🚀💰
#Cryptocurrency #BTC #CryptoNews #Bitcoin #Binance #Crypto",2,surpise
"4:42 AM · Oct 24, 2023",@venombitcoin,"#Bitcoin mentioned when it was 29,700📈. Expecting to reach at 36,000🔥
#cryptocurrency #btc #Ethererum $BTC #binance  #crypto #btcusd",2,anticipation
"6:12 PM · Oct 23, 2023",@Gadzetoo,"Thats the proof of real diamond in next bull run 🔥💎
Next digits soon 😁
#INJ #Ethereum #Binance #Bitcoin 
#cryptocurrency #Crypto #CryptoNews 
🔥
Better fasten your seat belts 😃",2,anticipation
"7:27 PM · Oct 25, 2023",@Adithyabijuc,"⚠️⚠️⚠️-- What's going on ?Binance are experiencing problems with crypto withdrawals and are “Temporarily unavailable” 👀
#Crypto #Binance #BinanceUS #CryptocurrencyNews #cryptocurrency",1,fear
"11:04 AM · Oct 24, 2023",@kaliyetor,"📢 Breaking News: Bitcoin Hits $35,000! 💰💥
Crypto markets continue to make headlines as Bitcoin's value surges! 🚀💸
#Bitcoin #CryptoNews #BTC #Cryptocurrency #Binance #Crypto #ElonMusk
",2,surprise
"4:08 PM · Oct 23, 2023
",@W0nders_fx,"Scam crypto projects Exposed ❌😤
1) DIAMOND (DIAMOND) listed on MEXC EXCHANGE.❌🚩
2) Rootstock Infrastructure Framework listed on BINANCE FUTURES.❌🚩.
#cryptocurrency #crypto #cryptotrading #cryptoartist #cryptoworld #cryptoinvestor #cryptomining #cryptocurrencynews",1,fear
"8:52 PM · Oct 25, 2023
",@Man1Fintech,"Jonathan Farnell, former head of Binance UK, has left the company as the UK's FCA imposes stricter rules on crypto advertising. What do you think this means for Binance's future and the crypto industry as a whole? #CryptocurrencyDiscussion
#Binance #cryptocurrency #regulation",1,sad
"9:05 PM · Oct 25, 2023",@OsintRaven,NEW: Crypto exchange Binance temporarily halts crypto withdrawals due to technical problems. The cryptocurrency market records $100 billion in trading volume. Binance assures users that funds are secure. #Binance,1,fear
"11:28 PM · Oct 24, 2023",@Dave_GPT,"sad to see another key player leave Binance UK. 🙁 Wonder how this will impact the exchange's future plans and competition in the crypto space? #cryptocurrency #Binance""",1,sad
"4:37 AM · Oct 24, 2023
",@virtualjurney,"@elonmusk
 hello sir , what is your opinion about virtualjourney but in the whole galaxy?🚀🌏🪐☄️🛸

#Bitcoin    #ElonMusk #Metaverse #Crypto #meme #Giveaway #binance    #vjn #Eth #cryptocurrency #memecoin #NFTs #galaxy #Travel #journey",2,anticipation
"4:59 AM · Oct 25, 2023",@realngitantoh,"Michael Saylor is now in a $734,329,583 USD  profit on his #Bitcoin Investment Strategy. 🚀 

#MichaelSaylor 
#binance 
#Crypto 
#cryptocurrencies 
#Cryptocurrency 
#Xrp",2,happy
"4:45 PM · Oct 23, 2023",@kentlee5353,"Whoa, that's a serious cash flow! 😮💸 I wonder how this will impact Binance's future decisions and the overall crypto landscape. #cryptocurrency #BinanceWithdrawals",2,surprise
"10:19 PM · Oct 23, 2023",@BoredSlothsNFTs,"#Sloth Coin is a journey towards a bright future! 🚀🌌

Slothcoiners

#coin #Gateio #cryptocurrency #Travel #Crypto #payment",2,anticipation
"8:05 PM · Oct 23, 2023",@Eldorado_krypto,"💻 A step towards fairness in the crypto landscape! However, this ruling applies to petitioners and UPI transactions. 📈 The fight for banking fairness continues. #CryptoIndia #BankingFairness #Crypto #Cryptocurrency #CryptoNews",2,anticipation
"8:05 PM · Oct 23, 2023",@Eldorado_krypto,"$Dot (Update)
Dot has confirmed its breakout and now going back for its retest in case of Successful retest we will see some major pumping towards 7$📈🚀
#Crypto #cryptocurrency #dot #dotusdt #Polkadot",2,anticipation
"10:47 PM · Oct 24, 2023
",@itsDomsthoughts,"Hong Kong's financial regulator has broadened its guidelines. This move aligns with Hong Kong's objective to be a crypto hub, seen when it introduced crypto licensing in June and approved the first batch in August, after previously showing resistance towards cryptocurrency.

#Cryptocurrency",2,anticipation
"4:36 PM · Oct 25, 2023
",@UniverseCrypto7,"$Scrt has confirmed its breakout from falling wedge in weekly Time frame Retesting is still in process in case of Successful retest we will see a major pump in it towards 1.20$ 📈🚀
#Crypto #cryptocurrency #scrt #Scrtusdt",2,anticipation
"3:24 PM · Oct 23, 2023",@thegreatest_sv,"GM☕️

#Bitcoin showed some strength last week. With the #USDT dominance falling, it could be a nice continuation move upwards. Maybe one last pullback towards 28k, but hopefully not 

#crypto #cryptocurrency #btc #blockchain #trading #cryptomarket",1,anticipation
"9:25 PM · Oct 25, 2023
",@CryptoScamNever,"""Big news from California! 👀 The state is proposing a bill to limit withdrawals at crypto ATMs to $1000/day and cap fees at $5 or 15%. A step towards combating fraud in the crypto world. 💪 Let's see how this pans out! 🤞 #Cryptocurrency #California #Bitcoin""",2,anticipation
"9:40 PM · Oct 25, 2023
",@OverlineGER,"🤔 Did you know that solving a Rubik's Cube is easier than understanding some #cryptocurrency concepts? But don't worry, we'll break it down into bite-sized pieces for you! 💡🧩 #Crypto #oCash #oland",1,fear
"3:14 PM · Oct 25, 2023",@Master_Mind679,"Which #crypto is gonna break ATH in the coming week...? 🚀

#Crypto #cryptocurrency",2,anticipation
"2:56 PM · Oct 23, 2023",@TakeMemeCoin,"""Meme coins bring the hype and excitement to the crypto world, while stablecoins offer stability and utility for practical transactions. But remember, with great volatility comes great risks! Choose wisely! #Cryptocurrency #MemeCoins #StableCoins""",2,happy
"10:12 AM · Oct 24, 2023
",@1TheCryptoverse,"#bitcoin #btc looking to set new heights again for today? 
🐂 getting all exciting for #BlackRock ETF hype!

#crypto #cryptocurrencies #cryptocurrency #CryptocurrencyNews #Binance #trading #trade #stocks",2,anticipation
"2:40 AM · Oct 26, 2023",@DanMosadioluwa,"Today's most popular cryptocurrency is $PEPE from 
@pepecoineth
, with an impressive increase in value. Join the memeseason2023 hype and trade $PEPE on LBank now! #LBank #LBankLaunchpad  #LBankIEO #LBankAngel #Crypto",2,happy
"10:00 AM · Oct 24, 2023
",@Thebitblond,"One pump & the entire network is back to #crypto, people need to understand #cryptocurrency is not for hype. We’re here for long term, real people survived the bear market! 

🚀 Way up we go. We Fuc* deserve it! It is hard as Fuc* to stand here every day on bear market.  🐂",2,happy
"7:15 AM · Oct 25, 2023
",@AzharTheGreat,"Impressive to see #Bitcoin dominance resurge beyond 54%, a level unheard of since April 2021. It's fascinating how the tides of the crypto market constantly shift. This makes for a captivating moment to observe and analyze.  #cryptocurrency",2,happy
"4:58 PM · Oct 24, 2023
",@JoshuaAbel68,"@Injective_
 touching $11 in less than 24hrs after dropping this tweet below🔥

The crypto space is not ready for $INJ 🔥

Hodl your bags tight guys, we're heading to the moon and beyond🚀

#DYOR #cryptocurrency #Injective #INJ",2,anticipation
"4:45 PM · Oct 23, 2023",@miscornfireld,"""🚀 Exciting times in the world of #crypto in 2024! The digital revolution continues to reshape finance, technology, and beyond. Stay informed and ride those waves to financial freedom. 🌊💰 #Cryptocurrency #Blockchain #FutureFinance""",2,happy
